Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-11-07T21:00:00Z,EXC,36.275136681,162,Market On Open,Filled,5876.572142322,"('EXC', 'PPL')_CLOSE_20231107_160000" 
2023-11-07T21:00:00Z,PPL,24.052509493,-443,Market On Open,Filled,-10655.261705399,"('EXC', 'PPL')_CLOSE_20231107_160000" 
2023-11-07T21:00:00Z,EBAY,35.924066752,-64,Market On Open,Filled,-2299.140272128,"('EBAY', 'TPR')_CLOSE_20231107_160000" 
2023-11-07T21:00:00Z,TPR,26.044612744,325,Market On Open,Filled,8464.4991418,"('EBAY', 'TPR')_CLOSE_20231107_160000" 
2023-11-07T21:00:00Z,GOOG,131.460375552,-40,Market On Open,Filled,-5258.41502208,"('GOOG', 'GOOGL')_OPEN_20231107_160000" 
2023-11-07T21:00:00Z,GOOGL,130.1026631,40,Market On Open,Filled,5204.106524,"('GOOG', 'GOOGL')_OPEN_20231107_160000" 
2023-11-08T21:00:00Z,MCHP,72.092343933,-57,Market On Open,Filled,-4109.263604181,"('MCHP', 'ON')_OPEN_20231108_160000" 
2023-11-08T21:00:00Z,ON,66.28,136,Market On Open,Filled,9014.08,"('MCHP', 'ON')_OPEN_20231108_160000" 
2023-11-08T21:00:00Z,OXY,59.389402448,63,Market On Open,Filled,3741.532354224,"('OXY', 'WMB')_OPEN_20231108_160000" 
2023-11-08T21:00:00Z,WMB,32.468947725,-173,Market On Open,Filled,-5617.127956425,"('OXY', 'WMB')_OPEN_20231108_160000" 
2023-11-10T21:00:00Z,OKE,58.975618176,16,Market On Open,Filled,943.609890816,"('OKE', 'OXY')_CLOSE_20231110_160000" 
2023-11-10T21:00:00Z,OXY,58.974294466,-337,Market On Open,Filled,-19874.337235042,"('OKE', 'OXY')_CLOSE_20231110_160000" 
2023-11-13T21:00:00Z,MRK,96.323779104,28,Market On Open,Filled,2697.065814912,"('MRK', 'PFE')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,PFE,26.005714744,-255,Market On Open,Filled,-6631.45725972,"('MRK', 'PFE')_OPEN_20231113_160000" 
