Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-11-06T21:00:00Z,NEE,55.5697111,179,Market On Open,Filled,9946.9782869,"('D', 'NEE')_CLOSE_CLOSE_20231106_160000" 
2023-11-06T21:00:00Z,KMI,15.126976578,-31,Market On Open,Filled,-468.936273918,"('KMI', 'OXY')_CLOSE_CLOSE_20231106_160000" 
2023-11-06T21:00:00Z,OXY,58.69433792,114,Market On Open,Filled,6691.15452288,"('KMI', 'OXY')_CLOSE_CLOSE_20231106_160000" 
2023-11-06T21:00:00Z,OXY,58.69433792,99,Market On Open,Filled,5810.73945408,"('OXY', 'WMB')_OPEN_20231106_160000" 
2023-11-06T21:00:00Z,WMB,32.69922395,-275,Market On Open,Filled,-8992.28658625,"('OXY', 'WMB')_OPEN_20231106_160000" 
2023-11-07T21:00:00Z,EXC,36.275136681,103,Market On Open,Filled,3736.339078143,"('EXC', 'PPL')_CLOSE_CLOSE_20231107_160000" 
2023-11-07T21:00:00Z,PPL,24.052509493,-284,Market On Open,Filled,-6830.912696012,"('EXC', 'PPL')_CLOSE_CLOSE_20231107_160000" 
2023-11-13T21:00:00Z,EW,65.7,152,Market On Open,Filled,9986.4,"('EW', 'MDT')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,MDT,67.771545067,-124,Market On Open,Filled,-8403.671588308,"('EW', 'MDT')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,EBAY,38.15968464,26,Market On Open,Filled,992.15180064,"('EBAY', 'TPR')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,TPR,27.55265842,-135,Market On Open,Filled,-3719.6088867,"('EBAY', 'TPR')_OPEN_20231113_160000" 
2023-11-14T21:00:00Z,CNP,26.185887728,-23,Market On Open,Filled,-602.275417744,"('CNP', 'D')_CLOSE_PAIR DRAWDOWN_20231114_160000" 
2023-11-14T21:00:00Z,D,42.037731286,227,Market On Open,Filled,9542.565001922,"('CNP', 'D')_CLOSE_PAIR DRAWDOWN_20231114_160000" 
2023-11-16T21:00:00Z,MCHP,78.467145363,92,Market On Open,Filled,7218.977373396,"('MCHP', 'ON')_CLOSE_STOP_LOSS_20231116_160000" 
2023-11-16T21:00:00Z,ON,69.81,-219,Market On Open,Filled,-15288.39,"('MCHP', 'ON')_CLOSE_STOP_LOSS_20231116_160000" 
2023-11-16T21:00:00Z,INTC,42.402117074,-188,Market On Open,Filled,-7971.598009912,"('INTC', 'MU')_OPEN_20231116_160000" 
2023-11-16T21:00:00Z,MU,76.092836232,187,Market On Open,Filled,14229.360375384,"('INTC', 'MU')_OPEN_20231116_160000" 
2023-11-21T21:00:00Z,EW,67.63,-152,Market On Open,Filled,-10279.76,"('EW', 'MDT')_CLOSE_STOP_LOSS_20231121_160000" 
2023-11-21T21:00:00Z,MDT,73.924081354,124,Market On Open,Filled,9166.586087896,"('EW', 'MDT')_CLOSE_STOP_LOSS_20231121_160000" 
2023-11-22T21:00:00Z,CAG,25.87532804,-250,Market On Open,Filled,-6468.83201,"('CAG', 'KHC')_CLOSE_STOP_LOSS_20231122_160000" 
2023-11-22T21:00:00Z,KHC,31.435087605,176,Market On Open,Filled,5532.57541848,"('CAG', 'KHC')_CLOSE_STOP_LOSS_20231122_160000" 
2023-11-22T21:00:00Z,EBAY,40.154395428,-26,Market On Open,Filled,-1044.014281128,"('EBAY', 'TPR')_CLOSE_CLOSE_20231122_160000" 
2023-11-22T21:00:00Z,TPR,28.908951072,135,Market On Open,Filled,3902.70839472,"('EBAY', 'TPR')_CLOSE_CLOSE_20231122_160000" 
2023-11-29T21:00:00Z,INTC,44.05991453,188,Market On Open,Filled,8283.26393164,"('INTC', 'MU')_CLOSE_STOP_LOSS_20231129_160000" 
2023-11-29T21:00:00Z,MU,76.172161576,-187,Market On Open,Filled,-14244.194214712,"('INTC', 'MU')_CLOSE_STOP_LOSS_20231129_160000" 
2023-11-30T21:00:00Z,OXY,57.05321334,68,Market On Open,Filled,3879.61850712,"('OXY', 'SLB')_OPEN_20231130_160000" 
2023-11-30T21:00:00Z,SLB,49.297041904,-225,Market On Open,Filled,-11091.8344284,"('OXY', 'SLB')_OPEN_20231130_160000" 
2023-12-04T21:00:00Z,OXY,55.972001852,-99,Market On Open,Filled,-5541.228183348,"('OXY', 'WMB')_CLOSE_STOP_LOSS_20231204_160000" 
2023-12-04T21:00:00Z,WMB,34.044037104,275,Market On Open,Filled,9362.1102036,"('OXY', 'WMB')_CLOSE_STOP_LOSS_20231204_160000" 
2023-12-04T21:00:00Z,OXY,55.972001852,80,Market On Open,Filled,4477.76014816,"('OXY', 'XOM')_OPEN_20231204_160000" 
2023-12-04T21:00:00Z,XOM,96.229749714,-119,Market On Open,Filled,-11451.340215966,"('OXY', 'XOM')_OPEN_20231204_160000" 
2023-12-04T21:00:00Z,GILD,73.063708366,-85,Market On Open,Filled,-6210.41521111,"('GILD', 'PFE')_OPEN_20231204_160000" 
2023-12-04T21:00:00Z,PFE,26.077257288,391,Market On Open,Filled,10196.207599608,"('GILD', 'PFE')_OPEN_20231204_160000" 
2023-12-05T21:00:00Z,CTRA,23.728801076,170,Market On Open,Filled,4033.89618292,"('CTRA', 'SLB')_CLOSE_PAIR DRAWDOWN_20231205_160000" 
2023-12-05T21:00:00Z,SLB,47.905485199,-346,Market On Open,Filled,-16575.297878854,"('CTRA', 'SLB')_CLOSE_PAIR DRAWDOWN_20231205_160000" 
2023-12-05T21:00:00Z,EXC,35.846846438,143,Market On Open,Filled,5126.099040634,"('EXC', 'PPL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,PPL,24.445127215,-392,Market On Open,Filled,-9582.48986828,"('EXC', 'PPL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,KMI,15.987191822,-54,Market On Open,Filled,-863.308358388,"('KMI', 'SLB')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,SLB,47.905485199,314,Market On Open,Filled,15042.322352486,"('KMI', 'SLB')_OPEN_20231205_160000" 
2023-12-08T21:00:00Z,KMI,16.170216342,54,Market On Open,Filled,873.191682468,"('KMI', 'SLB')_CLOSE_STOP_LOSS_20231208_160000" 
2023-12-08T21:00:00Z,SLB,46.6952213,-314,Market On Open,Filled,-14662.2994882,"('KMI', 'SLB')_CLOSE_STOP_LOSS_20231208_160000" 
2023-12-11T21:00:00Z,OKE,61.374345984,67,Market On Open,Filled,4112.081180928,"('OKE', 'TRP')_CLOSE_PAIR TIMEOUT_20231211_160000" 
2023-12-11T21:00:00Z,TRP,34.04268175,-413,Market On Open,Filled,-14059.62756275,"('OKE', 'TRP')_CLOSE_PAIR TIMEOUT_20231211_160000" 
2023-12-11T21:00:00Z,GILD,75.310531604,85,Market On Open,Filled,6401.39518634,"('GILD', 'PFE')_CLOSE_STOP_LOSS_20231211_160000" 
2023-12-11T21:00:00Z,PFE,25.603287934,-391,Market On Open,Filled,-10010.885582194,"('GILD', 'PFE')_CLOSE_STOP_LOSS_20231211_160000" 
2023-12-13T21:00:00Z,EXC,38.141636814,-56,Market On Open,Filled,-2135.931661584,"('EXC', 'NEE')_OPEN_20231213_160000" 
2023-12-13T21:00:00Z,NEE,60.262160832,438,Market On Open,Filled,26394.826444416,"('EXC', 'NEE')_OPEN_20231213_160000" 
2023-12-14T21:00:00Z,EXC,34.643932128,-143,Market On Open,Filled,-4954.082294304,"('EXC', 'PPL')_CLOSE_STOP_LOSS_20231214_160000" 
2023-12-14T21:00:00Z,PPL,25.254906341,392,Market On Open,Filled,9899.923285672,"('EXC', 'PPL')_CLOSE_STOP_LOSS_20231214_160000" 
2023-12-15T21:00:00Z,OXY,57.81669186,-80,Market On Open,Filled,-4625.3353488,"('OXY', 'XOM')_CLOSE_CLOSE_20231215_160000" 
2023-12-15T21:00:00Z,XOM,96.154474658,119,Market On Open,Filled,11442.382484302,"('OXY', 'XOM')_CLOSE_CLOSE_20231215_160000" 
2023-12-15T21:00:00Z,EXC,32.747028793,56,Market On Open,Filled,1833.833612408,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20231215_160000" 
2023-12-15T21:00:00Z,NEE,58.44063456,-438,Market On Open,Filled,-25596.99793728,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20231215_160000" 
2023-12-19T21:00:00Z,INTC,46.043350772,-175,Market On Open,Filled,-8057.5863851,"('INTC', 'MU')_OPEN_20231219_160000" 
2023-12-19T21:00:00Z,MU,80.773031528,173,Market On Open,Filled,13973.734454344,"('INTC', 'MU')_OPEN_20231219_160000" 
2023-12-27T21:00:00Z,D,42.60098079,-409,Market On Open,Filled,-17423.80114311,"('D', 'PPL')_CLOSE_STOP_LOSS_20231227_160000" 
2023-12-27T21:00:00Z,PPL,25.509625232,258,Market On Open,Filled,6581.483309856,"('D', 'PPL')_CLOSE_STOP_LOSS_20231227_160000" 
2023-12-28T21:00:00Z,KMI,16.19767002,-84,Market On Open,Filled,-1360.60428168,"('KMI', 'SLB')_OPEN_20231228_160000" 
2023-12-28T21:00:00Z,SLB,49.792353325,482,Market On Open,Filled,23999.91430265,"('KMI', 'SLB')_OPEN_20231228_160000" 
2024-01-02T21:00:00Z,KMI,16.298333506,84,Market On Open,Filled,1369.060014504,"('KMI', 'SLB')_CLOSE_STOP_LOSS_20240102_160000" 
2024-01-02T21:00:00Z,SLB,49.430227119,-482,Market On Open,Filled,-23825.369471358,"('KMI', 'SLB')_CLOSE_STOP_LOSS_20240102_160000" 
2024-01-02T21:00:00Z,CMCSA,41.133748656,75,Market On Open,Filled,3085.0311492,"('CMCSA', 'VZ')_CLOSE_STOP_LOSS_20240102_160000" 
2024-01-02T21:00:00Z,VZ,34.69245318,-78,Market On Open,Filled,-2706.01134804,"('CMCSA', 'VZ')_CLOSE_STOP_LOSS_20240102_160000" 
2024-01-02T21:00:00Z,GILD,78.69654814,-102,Market On Open,Filled,-8027.04791028,"('GILD', 'PFE')_OPEN_20240102_160000" 
2024-01-02T21:00:00Z,PFE,26.828454,471,Market On Open,Filled,12636.201834,"('GILD', 'PFE')_OPEN_20240102_160000" 
